Date/Time,Latitude,Longitude
24-05-2017T19:55,54.79203100000001,7.00508
24-05-2017T20:00,54.805439,6.994242
24-05-2017T20:05,54.818783999999994,6.983362
24-05-2017T20:10,54.832292,6.973097
24-05-2017T20:15,54.84561,6.9623919999999995
24-05-2017T20:20,54.859072,6.951886999999999
24-05-2017T20:25,54.872329,6.940847
24-05-2017T20:30,54.885775,6.929991
24-05-2017T20:35,54.899345,6.919525999999999
24-05-2017T20:40,54.912866,6.908792999999999
24-05-2017T20:45,54.92633000000001,6.8978470000000005
24-05-2017T20:50,54.939725,6.886633
24-05-2017T20:55,54.953334999999996,6.875841
24-05-2017T21:00,54.967138,6.865316
24-05-2017T21:05,54.980546,6.854961
24-05-2017T21:10,54.991032,6.846602000000001
24-05-2017T21:15,55.001029,6.837573
24-05-2017T21:20,55.014336,6.8268
24-05-2017T21:25,55.027816,6.816478
24-05-2017T21:30,55.041166000000004,6.8060089999999995
24-05-2017T21:35,55.054343,6.795105
24-05-2017T21:40,55.067655,6.784608
24-05-2017T21:45,55.080955,6.773802000000001
24-05-2017T21:50,55.094226,6.762792
24-05-2017T21:55,55.107673999999996,6.752264
24-05-2017T22:00,55.121198,6.741756
24-05-2017T22:05,55.134638,6.730722999999999
24-05-2017T22:10,55.14818,6.720022
24-05-2017T22:15,55.161660999999995,6.709165
24-05-2017T22:20,55.175129000000005,6.697939999999999
24-05-2017T22:25,55.188683,6.686942999999999
24-05-2017T22:30,55.202372,6.67622
24-05-2017T22:35,55.216083,6.665172999999999
24-05-2017T22:40,55.229806,6.65407
24-05-2017T22:45,55.243616,6.642796000000001
24-05-2017T22:50,55.257445999999995,6.631691
24-05-2017T22:55,55.271176000000004,6.620823
24-05-2017T23:00,55.284892000000006,6.610038
24-05-2017T23:05,55.298549,6.598689
24-05-2017T23:10,55.312332,6.5873919999999995
24-05-2017T23:15,55.326145999999994,6.576258999999999
24-05-2017T23:20,55.339907,6.5650759999999995
24-05-2017T23:25,55.353696,6.554017
24-05-2017T23:30,55.367642000000004,6.543607
24-05-2017T23:35,55.381753,6.53491
24-05-2017T23:40,55.394383999999995,6.52775
24-05-2017T23:45,55.406587,6.522533
24-05-2017T23:50,55.41891,6.518095
24-05-2017T23:55,55.43131700000001,6.513692
25-05-2017T00:00,55.444568999999994,6.505415
25-05-2017T00:05,55.458344,6.4954220000000005
25-05-2017T00:10,55.472046,6.484699
25-05-2017T00:15,55.485756,6.4741480000000005
25-05-2017T00:20,55.499486,6.4637199999999995
25-05-2017T00:25,55.513413,6.453623
25-05-2017T00:30,55.52759399999999,6.4445120000000005
25-05-2017T00:35,55.541810999999996,6.435667
25-05-2017T00:40,55.556022,6.426716000000001
25-05-2017T00:45,55.570298,6.417882
25-05-2017T00:50,55.58463100000001,6.4091629999999995
25-05-2017T00:55,55.598904000000005,6.400022
25-05-2017T01:00,55.613209,6.3913709999999995
25-05-2017T01:05,55.6274,6.3821959999999995
25-05-2017T01:10,55.641653000000005,6.373425
25-05-2017T01:15,55.656183,6.366524
25-05-2017T01:20,55.671004,6.362106
25-05-2017T01:25,55.685793000000004,6.358055
25-05-2017T01:30,55.700472,6.353815
25-05-2017T01:35,55.714428000000005,6.345306
25-05-2017T01:40,55.728223,6.335582
25-05-2017T01:45,55.741989000000004,6.3255230000000005
25-05-2017T01:50,55.755718,6.315266
25-05-2017T01:55,55.76949499999999,6.305046
25-05-2017T02:00,55.783381000000006,6.295272
25-05-2017T02:05,55.797235,6.28506
25-05-2017T02:10,55.811178000000005,6.274948999999999
25-05-2017T02:15,55.825051,6.2644269999999995
25-05-2017T02:20,55.839034,6.2544900000000005
25-05-2017T02:25,55.852878000000004,6.244015
25-05-2017T02:30,55.867045999999995,6.235393
25-05-2017T02:35,55.88185,6.232531
25-05-2017T02:40,55.896694,6.230242
25-05-2017T02:45,55.911542000000004,6.228605
25-05-2017T02:50,55.926215,6.224928
25-05-2017T02:55,55.939930000000004,6.214186
25-05-2017T03:00,55.95353000000001,6.202456
25-05-2017T03:05,55.967036,6.1904699999999995
25-05-2017T03:10,55.98060400000001,6.178457
25-05-2017T03:15,55.994229000000004,6.166415
25-05-2017T03:20,56.008005000000004,6.156312000000001
25-05-2017T03:25,56.021980000000006,6.148683
25-05-2017T03:30,56.035982999999995,6.141563
25-05-2017T03:35,56.049705,6.132869
25-05-2017T03:40,56.063072,6.122272
25-05-2017T03:45,56.076251,6.1106739999999995
25-05-2017T03:50,56.089388,6.098922
25-05-2017T03:55,56.102458,6.0871010000000005
25-05-2017T04:00,56.115543,6.075487
25-05-2017T04:05,56.129362,6.067721
25-05-2017T04:10,56.14305,6.058741
25-05-2017T04:15,56.157140000000005,6.052169999999999
25-05-2017T04:20,56.171473999999996,6.0472980000000005
25-05-2017T04:25,56.185853,6.042707
25-05-2017T04:30,56.200188,6.038145
25-05-2017T04:35,56.214417000000005,6.033139
25-05-2017T04:40,56.228551,6.026685
25-05-2017T04:45,56.242349,6.019057
25-05-2017T04:50,56.255452000000005,6.008125
25-05-2017T04:55,56.268306,5.995573
25-05-2017T05:00,56.281293000000005,5.983161
25-05-2017T05:05,56.294247999999996,5.970549
25-05-2017T05:10,56.307156000000006,5.957915
25-05-2017T05:15,56.320448999999996,5.946869
25-05-2017T05:20,56.334286,5.938093
25-05-2017T05:25,56.34810600000001,5.9293059999999995
25-05-2017T05:30,56.361931999999996,5.920711
25-05-2017T05:35,56.375595999999994,5.911822
25-05-2017T05:40,56.389312,5.903452
25-05-2017T05:45,56.402979,5.894784
25-05-2017T05:50,56.416540000000005,5.885655
25-05-2017T05:55,56.430240000000005,5.877029
25-05-2017T06:00,56.443903000000006,5.8684709999999995
25-05-2017T06:05,56.457389,5.859552
25-05-2017T06:10,56.470895,5.851102
25-05-2017T06:15,56.484443000000006,5.842843
25-05-2017T06:20,56.498048,5.834012
25-05-2017T06:25,56.511694999999996,5.825189
25-05-2017T06:30,56.525414000000005,5.816568
25-05-2017T06:35,56.539114,5.807904
25-05-2017T06:40,56.552718999999996,5.799087
25-05-2017T06:45,56.566686,5.791631
25-05-2017T06:50,56.580664,5.784351999999999
25-05-2017T06:55,56.594822,5.778211
25-05-2017T07:00,56.608216000000006,5.7690269999999995
25-05-2017T07:05,56.621409,5.758604
25-05-2017T07:10,56.634536,5.748047
25-05-2017T07:15,56.648075,5.739164
25-05-2017T07:20,56.661478,5.729975
25-05-2017T07:25,56.674872,5.720896
25-05-2017T07:30,56.688396999999995,5.712339
25-05-2017T07:35,56.702183,5.703538
25-05-2017T07:40,56.716115,5.694541
25-05-2017T07:45,56.730066,5.685679
25-05-2017T07:50,56.743887,5.676672
25-05-2017T07:55,56.75775600000001,5.667896
25-05-2017T08:00,56.771544999999996,5.659047
25-05-2017T08:05,56.785049,5.649571
25-05-2017T08:10,56.798148,5.638688
25-05-2017T08:15,56.811156000000004,5.626779
25-05-2017T08:20,56.824414000000004,5.614823
25-05-2017T08:25,56.837649,5.602879
25-05-2017T08:30,56.850893000000006,5.591344
25-05-2017T08:35,56.863967,5.579415
25-05-2017T08:40,56.877081999999994,5.567506
25-05-2017T08:45,56.890375,5.555607
25-05-2017T08:50,56.903613,5.543456
25-05-2017T08:55,56.916856,5.531457
25-05-2017T09:00,56.93011,5.519274
25-05-2017T09:05,56.943466,5.507567
25-05-2017T09:10,56.956168999999996,5.496276
25-05-2017T09:15,56.966449,5.486989
25-05-2017T09:20,56.976154,5.478029
25-05-2017T09:25,56.984145,5.47042
25-05-2017T09:30,56.990653,5.4641269999999995
25-05-2017T09:35,57.000958,5.454498
25-05-2017T09:40,57.013867000000005,5.442924
25-05-2017T09:45,57.026867,5.431163
25-05-2017T09:50,57.039984,5.419519
25-05-2017T09:55,57.053107,5.40792
25-05-2017T10:00,57.066091,5.395776000000001
25-05-2017T10:05,57.079117000000004,5.3836379999999995
25-05-2017T10:10,57.092302000000004,5.3720099999999995
25-05-2017T10:15,57.105332,5.360041000000001
25-05-2017T10:20,57.118315,5.348177
25-05-2017T10:25,57.131322,5.336498000000001
25-05-2017T10:30,57.144181,5.324447
25-05-2017T10:35,57.157157999999995,5.312896
